targetid,z,zwarn,coadd_fiberstatus,spectype,mean_fiber_ra,mean_fiber_dec
39627847618265806,0.00037435403618568864,0,0,GALAXY,148.53241,2.399999
39627847618267567,0.03300959347366393,0,0,GALAXY,148.61772,2.3941252
39627847618267308,0.2891636558379662,0,0,GALAXY,148.60483,2.47871
39627847614076571,0.3727859129504637,0,0,GALAXY,148.48238,2.529824
39627847618266136,0.4612101521588738,0,0,GALAXY,148.54861,2.5708992
39627847618266654,0.2797103429131482,0,0,GALAXY,148.57336,2.485696
39627823467467287,0.34142943477109267,0,0,GALAXY,149.20697,1.5445673
39627847626657360,0.13805087670549493,0,0,GALAXY,149.17842,2.4061575
39627847618268387,0.3357810248347595,0,0,GALAXY,148.65947,2.4025073
39627847622459719,0.316405820569188,0,0,GALAXY,148.76492,2.401783
39627823471658232,0.4773624221090394,0,0,GALAXY,149.2937,1.6124398
39627847618269825,0.45141314368534646,0,0,GALAXY,148.73485,2.435347
39627847618269598,0.20246758233165607,0,0,GALAXY,148.72461,2.4643905
39627841582662776,0.48393371967459314,0,0,GALAXY,148.80865,2.3062809
39627841582663155,0.31644805385340513,0,0,GALAXY,148.82596,2.359977
39627841582663742,0.08752425400477688,0,0,GALAXY,148.85774,2.3729928
39627841582665595,0.20606734495723422,0,0,GALAXY,148.95218,2.3141835
39627847622463344,0.03917812639842026,0,0,GALAXY,148.95856,2.3757236
39627847622460724,0.08825354023853936,0,0,GALAXY,148.81906,2.4361618
39627847622461641,0.31632663937387356,0,0,GALAXY,148.86685,2.4003515
39627847622461483,0.31188195161956167,0,0,GALAXY,148.85889,2.4204152
39627847622461436,0.24231388186273953,0,0,GALAXY,148.85655,2.4623668
39627847622462176,0.10376870194742878,0,0,GALAXY,148.8961,2.4165041
39627847622462668,0.34523599038276936,0,0,GALAXY,148.9228,2.4010022
39627847618268678,0.14299657249676245,0,0,GALAXY,148.67473,2.5247056
39627847626658279,0.13081839811617701,0,0,GALAXY,149.2184,2.4245431
39627847630848802,0.4226897390834326,0,0,GALAXY,149.28935,2.426393
39627847626658616,0.31242337253344576,0,0,GALAXY,149.23323,2.4542148
39627859702056450,0.3138253562176736,0,0,GALAXY,148.82462,3.0327878
39627859702057407,0.260509952984098,0,0,GALAXY,148.87375,3.0478323
39627847618268630,0.1362032121187624,0,0,GALAXY,148.67255,2.5350947
39627847630848408,0.3608722479242252,0,0,GALAXY,149.26994,2.4618678
39627847618269239,0.279825334720057,0,0,GALAXY,148.70422,2.5743995
39627847630848950,0.37532978398891004,0,0,GALAXY,149.29721,2.4897006
39627847618269638,0.34393567404093117,0,0,GALAXY,148.72656,2.5205858
39627847622463682,0.15119427680491695,0,0,GALAXY,148.97386,2.5299044
39627847618269717,0.281297607272778,0,0,GALAXY,148.73068,2.5748217
39627847626654354,0.21028565939292063,0,0,GALAXY,149.02686,2.513059
39627847626654893,0.343866081691165,0,0,GALAXY,149.04898,2.49426
39627847622463733,0.08764185359827692,0,0,GALAXY,148.9761,2.558715
39627859702059253,0.30544555500575027,0,0,GALAXY,148.9605,3.0556836
39627847622460164,0.4250044272909401,0,0,GALAXY,148.78928,2.5482883
39627847626654294,0.4305654952116224,0,0,GALAXY,149.0242,2.5635695
39627847626654604,0.42289771278022087,0,0,GALAXY,149.03749,2.545619
39627847618268763,0.37484073868347634,0,0,GALAXY,148.67882,2.6202538
39627847626654752,0.43005104668466343,0,0,GALAXY,149.04271,2.572267
39627853666452234,0.38099927083776,0,0,GALAXY,149.03783,2.7503545
39627853658065909,0.25261050765661575,0,0,GALAXY,148.65404,2.6367545
39627853666452428,0.3751368357265082,0,0,GALAXY,149.0481,2.7534297
39627853666452879,0.18711830163553078,0,0,GALAXY,149.06879,2.727018
39627853658065975,0.1497775964204865,0,0,GALAXY,148.6568,2.649788
39627847618269633,0.2523754797951873,0,0,GALAXY,148.72614,2.602755
39627853666453861,0.37731620231085666,0,0,GALAXY,149.1222,2.7070723
39627847626656304,0.17207432855035587,0,0,GALAXY,149.12125,2.5449753
39627847622460453,0.34491168769975616,0,0,GALAXY,148.80367,2.6083221
39627847626656215,0.18544956170017354,0,0,GALAXY,149.11687,2.5843925
39627847622463689,0.2202701636553663,0,0,GALAXY,148.97404,2.6042442
39627853666453941,0.08995842074729231,0,0,GALAXY,149.1264,2.728116
39627853666452810,0.3748890635358091,0,0,GALAXY,149.06554,2.7452583
39627853662257767,0.34348214440962727,0,0,GALAXY,148.7847,2.6427922
39627853666453475,0.3351619348742088,0,0,GALAXY,149.10178,2.7434711
39627853666453546,0.1232639063506409,0,0,GALAXY,149.1056,2.7360554
39627829511459792,0.29627489936356416,0,0,GALAXY,149.46266,1.672794
39627847622464044,0.07885760941807701,0,0,GALAXY,148.9919,2.6212523
39627847626653997,0.43277679445404094,0,0,GALAXY,149.01044,2.6228907
39627847626654304,0.4833991349637497,0,0,GALAXY,149.02446,2.6139522
39627829511457838,0.08046116081004318,0,0,GALAXY,149.38533,1.6850357
39627847626654330,0.480002466016008,0,0,GALAXY,149.02551,2.6138353
39627853662257915,0.3167760307556806,0,0,GALAXY,148.79515,2.6469777
39627853662257411,0.20094768292830512,0,0,GALAXY,148.76637,2.6642444
39627847622461318,0.12007398314710077,0,0,GALAXY,148.85011,2.5040479
39627853666451664,0.28117212449711476,0,0,GALAXY,149.00781,2.6730735
39627853666451790,0.4264413876698198,0,0,GALAXY,149.0143,2.640363
39627853666452314,0.48572922223872633,0,0,GALAXY,149.04234,2.6542284
39627853666452050,0.20045606698857732,0,0,GALAXY,149.02817,2.7846746
39627853666452015,0.07322607592645551,0,0,GALAXY,149.02675,2.8270772
39627853666451562,0.3448633467877556,0,0,GALAXY,149.00294,2.8583982
39627853666451815,0.4040429765453489,0,0,GALAXY,149.01569,2.8670833
39627853666451909,0.19095651189569632,0,0,GALAXY,149.02026,2.8718734
39627829511459262,0.4781392906730568,0,0,GALAXY,149.44151,1.7111164
39627823471662752,0.09962605928678213,0,0,GALAXY,149.48354,1.5463706
39627847622461799,0.3132255255984027,0,0,GALAXY,148.8747,2.5298624
39627823471662921,0.11510634882818949,0,0,GALAXY,149.49377,1.6210048
39627853666452404,0.10007114647933572,0,0,GALAXY,149.04712,2.8544724
39627847622460729,0.03149912650568104,0,0,GALAXY,148.81937,2.5357382
39627853666452753,0.08959247958824582,0,0,GALAXY,149.06297,2.8086925
39627853666452715,0.34417221491963784,0,0,GALAXY,149.06079,2.8146112
39627823475852717,0.09869683513546755,0,0,GALAXY,149.56926,1.5462807
39627853666453031,0.1715162910828274,0,0,GALAXY,149.0772,2.6736698
39627847622461140,0.3740205792054855,0,0,GALAXY,148.8421,2.5529542
39627823475853099,0.4383439980317532,0,0,GALAXY,149.58905,1.556288
39627823475852443,0.12456324167710882,0,0,GALAXY,149.55548,1.5861372
39627847622462870,0.374903983951109,0,0,GALAXY,148.93356,2.5527058
39627823475853188,0.3093406690910191,0,0,GALAXY,149.59291,1.5866723
39627823475852499,0.22245251176686656,0,0,GALAXY,149.55815,1.6167383
39627823475852720,0.45954629235012806,0,0,GALAXY,149.56927,1.6220418
43977497510937048,0.047238303813711115,0,0,GALAXY,149.4951,1.6692051
39627829515649083,0.2211486504835377,0,0,GALAXY,149.50122,1.6897041
39627847626657236,0.17246264036289125,0,0,GALAXY,149.17226,2.5238323
39627847626657599,0.24710912618445727,0,0,GALAXY,149.189,2.511947
39627847626656745,0.12964730186869142,0,0,GALAXY,149.14424,2.5629144
39627847626657436,0.3723344552791346,0,0,GALAXY,149.18214,2.578736
39627847626658494,0.13006725719893453,0,0,GALAXY,149.22697,2.5406537
39627853666453935,0.09113125940582027,0,0,GALAXY,149.12614,2.8268707
39627853666453059,0.09180632352332961,0,0,GALAXY,149.07845,2.8729358
39627853666453764,0.4278537523335878,0,0,GALAXY,149.11693,2.8542104
39627853666454020,0.09147614757286728,0,0,GALAXY,149.13095,2.8537674
39627853666454080,0.23055633146441634,0,0,GALAXY,149.13507,2.8733807
39627829515649857,0.48605725387067183,0,0,GALAXY,149.53743,1.6919503
39627847630848935,0.37535846665442535,0,0,GALAXY,149.2962,2.5087597
39627847622463215,0.1505347023533392,0,0,GALAXY,148.95259,2.5544584
39627847622462865,0.0867944672732341,0,0,GALAXY,148.9332,2.5802665
39627847630848973,0.10118306515255186,0,0,GALAXY,149.29811,2.5445647
39627847626658284,0.2199999288618727,0,0,GALAXY,149.21852,2.5700462
43977497515131373,0.2841083190699339,0,0,GALAXY,149.57658,1.643327
39627853666454653,0.12732533540084504,0,0,GALAXY,149.16792,2.7507577
39627847622461721,0.11056146331747507,0,0,GALAXY,148.8709,2.6090646
39627853666454923,0.10176877651879902,0,0,GALAXY,149.18239,2.7387466
39627853666455328,0.3321232346282274,0,0,GALAXY,149.20238,2.7392583
39627853666455472,0.1654117144905716,0,0,GALAXY,149.20924,2.779364
43977497515131292,0.3401660790177762,0,0,GALAXY,149.57092,1.7113097
39627829515650446,0.3420411397188631,0,0,GALAXY,149.57018,1.7116679
39627829515651422,0.006067000026644506,0,0,GALAXY,149.62093,1.6975005
39627829515651650,0.06268201178186375,0,0,GALAXY,149.63144,1.7075981
39627847630848910,0.37768176532206665,0,0,GALAXY,149.29482,2.5612826
39627853662259875,0.09113999951636463,0,0,GALAXY,148.90674,2.6390042
39627853666454440,0.17062647598963815,0,0,GALAXY,149.15501,2.648848
39627847626658273,0.4809520600248719,0,0,GALAXY,149.21823,2.5964549
43977497510937077,0.3941751863777144,0,0,GALAXY,149.32397,1.7377692
43977497510937005,0.3122371071025533,0,0,GALAXY,149.30289,1.7795261
39627829511456720,0.2497657085533843,0,0,GALAXY,149.33723,1.7586354
39627829511457576,0.26516744105320755,0,0,GALAXY,149.37442,1.7580514
39627829511456739,0.16374952230991638,0,0,GALAXY,149.33832,1.7896712
39627853662260450,0.20084245792405475,0,0,GALAXY,148.93211,2.6356199
39627829511458197,0.33699126228007525,0,0,GALAXY,149.40027,1.7438141
39627847630848102,0.10152431051333904,0,0,GALAXY,149.25389,2.596159
39627853662261119,0.4821091238373458,0,0,GALAXY,148.965,2.6811395
39627853666455196,0.09135080008588545,0,0,GALAXY,149.19652,2.8255455
39627853666454367,0.4552586346637541,0,0,GALAXY,149.15149,2.836312
39627829511458749,0.031316791665613165,0,0,GALAXY,149.42262,1.7644621
39627841582666538,0.07963554676442937,0,0,GALAXY,148.99876,2.3233142
39627829511459065,0.3050450744403052,0,0,GALAXY,149.4336,1.7490233
39627853666456291,0.33048186512895894,0,0,GALAXY,149.24716,2.6690304
39627841582666497,0.13068555198347917,0,0,GALAXY,148.99675,2.3622298
39627853666454927,0.09067701310899486,0,0,GALAXY,149.18271,2.8653443
39627847622464232,0.11929869477526486,0,0,GALAXY,148.99976,2.3948534
39627853666455716,0.3341943234183079,0,0,GALAXY,149.21913,2.7871873
39627853666455918,0.12686600310433904,0,0,GALAXY,149.22816,2.7953742
39627853658066473,0.08860390365155046,0,0,GALAXY,148.68515,2.710821
39627841586858269,0.21992015955305735,0,0,GALAXY,149.11366,2.3175123
39627853666456313,0.1026421489453169,0,0,GALAXY,149.2485,2.826435
39627853670646231,0.3446690706890084,0,0,GALAXY,149.27312,2.8273396
39627853666456046,0.16493628677826605,0,0,GALAXY,149.23494,2.8493586
39627829511456833,0.16397530349915346,0,0,GALAXY,149.34258,1.8588964
39627829511457324,0.03282646670410955,0,0,GALAXY,149.3638,1.8725059
39627835551253877,0.18986397588608256,0,0,GALAXY,149.31033,1.9032513
39627853662257806,0.14981138233075453,0,0,GALAXY,148.7875,2.6969328
39627847622463931,0.3895622184939683,0,0,GALAXY,148.98611,2.4339316
39627853658065783,0.1996617186995461,0,0,GALAXY,148.64719,2.7737515
39627859702059481,0.10242821172014735,0,0,GALAXY,148.97574,2.877983
39627859706249969,0.09103640207146178,0,0,GALAXY,149.04051,2.9122038
39627835551255537,0.39674984612179476,0,0,GALAXY,149.38167,1.8933535
43977497510937089,0.22646005685134918,0,0,GALAXY,149.45656,1.8729646
39627847626654690,0.4283692021649187,0,0,GALAXY,149.04018,2.419259
39627847626655967,0.09954423884210865,0,0,GALAXY,149.1038,2.4357991
39627829511460511,0.30941012342056734,0,0,GALAXY,149.49068,1.7403535
43977497515131343,0.3849447947545954,0,0,GALAXY,149.5197,1.7771666
39627853658066880,0.057319332142603416,0,0,GALAXY,148.71465,2.8561866
39627853658067331,0.4218841236893168,0,0,GALAXY,148.74577,2.8040965
39627853658067156,0.23345012148403002,0,0,GALAXY,148.73322,2.8381913
39627859706249462,0.24354304553192588,0,0,GALAXY,149.0135,2.9417026
39627859706249687,0.19477333290715407,0,0,GALAXY,149.0264,2.9485362
39627859706250871,0.09190099196478947,0,0,GALAXY,149.08833,2.914722
39627859706250542,0.23160653363115288,0,0,GALAXY,149.0728,2.9649515
39627847626655741,0.2539644379575095,0,0,GALAXY,149.0911,2.473062
39627859702059515,0.09330433606807033,0,0,GALAXY,148.97757,3.0158434
39627853662257609,0.2615811704060725,0,0,GALAXY,148.77583,2.8629746
39627841586858957,0.4300952835587173,0,0,GALAXY,149.14412,2.3263774
39627859706249826,0.08483761186522804,0,0,GALAXY,149.03342,3.0047586
39627841586860064,0.21045762025250372,0,0,GALAXY,149.18907,2.333427
39627859706249928,0.2601052337630155,0,0,GALAXY,149.0386,3.0513098
39627829511459933,0.3701018343673092,0,0,GALAXY,149.46817,1.8593134
39627853662258805,0.2889298103671289,0,0,GALAXY,148.8513,2.7330513
39627853662259329,0.36163924906948947,0,0,GALAXY,148.87946,2.7313893
39627841586858976,0.10536700448083892,0,0,GALAXY,149.14479,2.3712466
39627853662260218,0.2805395183830666,0,0,GALAXY,148.92163,2.7063138
39627859706251688,0.09126850916838841,0,0,GALAXY,149.1346,3.0085833
39627835555451832,0.3623136023116496,0,0,GALAXY,149.72908,1.9173086
39627859706250757,0.33813458224390125,0,0,GALAXY,149.08284,3.0589914
39627859706252309,0.10906004558895918,0,0,GALAXY,149.16669,2.8815908
39627859706251765,0.44309786367490783,0,0,GALAXY,149.13893,2.9634268
39627859706253209,0.09287773807463999,0,0,GALAXY,149.21884,2.8908288
39627859706253264,0.2435804211091413,0,0,GALAXY,149.22191,2.9199364
39627859706252120,0.26019191142249654,0,0,GALAXY,149.15688,2.9779356
39627835555447911,0.20073968535735448,0,0,GALAXY,149.549,1.9155194
39627829515650311,0.3404084268329713,0,0,GALAXY,149.56323,1.8718367
39627829515652205,0.4666646394255365,0,0,GALAXY,149.66383,1.62585
39627823475856236,0.4208704666101272,0,0,GALAXY,149.73746,1.5700957
39627823480046151,0.43312148658907235,0,0,GALAXY,149.77618,1.5950813
39627853662259719,0.42128343058979145,0,0,GALAXY,148.89948,2.7635334
39627853662258645,0.31518568863176466,0,0,GALAXY,148.84166,2.7894468
39627853662258143,0.385206206676227,0,0,GALAXY,148.80994,2.809531
39627853662259028,0.4207160059610411,0,0,GALAXY,148.86398,2.8438272
39627853662259940,0.14989171889388486,0,0,GALAXY,148.90956,2.824409
39627853662261219,0.40474663772649483,0,0,GALAXY,148.96944,2.7832885
39627853662260665,0.13182848795660126,0,0,GALAXY,148.9421,2.812171
39627853662259951,0.31451424100565395,0,0,GALAXY,148.91003,2.8720393
39627853662260911,0.28231363057725384,0,0,GALAXY,148.95445,2.8661845
39627859697863896,0.3722785700210714,0,0,GALAXY,148.65747,2.89192
39627859697863844,0.3738559688386504,0,0,GALAXY,148.65518,2.9110975
39627853658066511,0.1673643453451905,0,0,GALAXY,148.68744,2.8710613
39627859706252977,0.3255484144054728,0,0,GALAXY,149.2046,3.0308502
43977491479527890,0.369980981064781,0,0,GALAXY,149.76315,1.6224883
39627823480045936,0.37200575588013,0,0,GALAXY,149.76518,1.6235464
43977497519325640,0.12126827251055042,0,0,GALAXY,149.84348,1.7768663
39627829515652012,0.46742722448829094,0,0,GALAXY,149.6529,1.6585641
39627829515652646,0.32293993406916577,0,0,GALAXY,149.69011,1.6711065
39627829515653030,0.3230445759787879,0,0,GALAXY,149.70886,1.6878625
43977497515131365,0.3500692049509269,0,0,GALAXY,149.735,1.7198263
39627829519844273,0.3502379820045644,0,0,GALAXY,149.79785,1.7020108
39627829519843891,0.4301366371153063,0,0,GALAXY,149.77782,1.7362688
39627829519844178,0.20275450984724405,0,0,GALAXY,149.79301,1.7210798
39627823480046780,0.0930503921889969,0,0,GALAXY,149.80653,1.5837439
39627859697865538,0.31916220442834753,0,0,GALAXY,148.73459,2.919416
39627859702054959,0.3442431233489415,0,0,GALAXY,148.75124,2.9420536
39627859702055637,0.34421321371979585,0,0,GALAXY,148.7859,2.9318774
39627859702055975,0.03068058044632337,0,0,GALAXY,148.80151,2.9330657
39627859697865385,0.22081793882266978,0,0,GALAXY,148.72815,3.0526783
39627859702055692,0.18889989332544282,0,0,GALAXY,148.78828,3.0461302
39627859702055940,0.4915294306202198,0,0,GALAXY,148.79947,3.0478768
39627859702056132,0.3002130445260713,0,0,GALAXY,148.80887,2.8826783
39627859702056684,0.37394418010433006,0,0,GALAXY,148.83562,2.9420311
39627859702056553,0.20809228370831132,0,0,GALAXY,148.82994,2.9512348
39627859702057244,0.3438315065294651,0,0,GALAXY,148.866,2.9316335
39627859702057785,0.34342240697134785,0,0,GALAXY,148.89047,2.9381146
39627859706253531,0.1058949918473399,0,0,GALAXY,149.23674,3.0516133
39627859710444097,0.32578586388440434,0,0,GALAXY,149.28745,3.0531065
39627823471659185,0.20715411613363097,0,0,GALAXY,149.32817,1.6221435
39627823471660926,0.03207958040378965,0,0,GALAXY,149.40102,1.5852774
43977491471139241,0.128350970250329,0,0,GALAXY,149.45198,1.5917779
39627829519845348,0.1260838068119501,0,0,GALAXY,149.85172,1.7810634
39627829519844580,0.07916528047120641,0,0,GALAXY,149.81232,1.8196338
39627829519846648,0.12447888032139111,0,0,GALAXY,149.92097,1.7530227
39627829511456975,0.08025505452155757,0,0,GALAXY,149.34937,1.6622659
39627829511456154,0.3115231121611192,0,0,GALAXY,149.313,1.684466
39627829519846032,0.12413347158385095,0,0,GALAXY,149.88687,1.7697514
39627829511456093,0.35239292804746497,0,0,GALAXY,149.31076,1.6979033
39627829519846551,0.26665682669020857,0,0,GALAXY,149.91534,1.7819074
39627829519847274,0.3695223753163525,0,0,GALAXY,149.9564,1.7878429
39627829511456719,0.3530480300812001,0,0,GALAXY,149.33714,1.7183653
39627829511457179,0.16433726888248054,0,0,GALAXY,149.35776,1.6867385
43977497519325630,0.13197457850137093,0,0,GALAXY,149.89432,1.8227859
39627829511457337,0.24573907034761674,0,0,GALAXY,149.36414,1.7213123
39627829519845959,0.12405782097486455,0,0,GALAXY,149.88374,1.8275381
39627829511457949,0.03292894051064779,0,0,GALAXY,149.39066,1.6589406
39627829519846961,0.13466381190815824,0,0,GALAXY,149.93896,1.793623
39627829519846995,0.3681905048642977,0,0,GALAXY,149.94086,1.8283325
39627829519844476,0.34290459507988214,0,0,GALAXY,149.80763,1.8622779
39627829519845017,0.09905957213487604,0,0,GALAXY,149.83333,1.8638673
39627829519846818,0.22962702568027596,0,0,GALAXY,149.93013,1.8712938
39627835559644889,0.22032255688409647,0,0,GALAXY,149.93828,1.8917216
39627835559645086,0.3416596618097381,0,0,GALAXY,149.94841,1.9321316
39627835551253878,0.4303398181535984,0,0,GALAXY,149.31032,1.9425739
39627835551254904,0.3765786778200927,0,0,GALAXY,149.351,1.955763
39627835551254615,0.30931932233590853,0,0,GALAXY,149.33969,1.9994018
39627835551255232,0.048276897303186066,0,0,GALAXY,149.36499,1.9891555
39627835551256498,0.24555768189337573,0,0,GALAXY,149.4331,1.9460158
39627835551256211,0.1311625047527095,0,0,GALAXY,149.41847,1.9828928
43977503550734777,0.42525022740136104,0,0,GALAXY,149.45499,2.0029762
39627835551253772,0.1360119306053375,0,0,GALAXY,149.30576,2.0318768
39627835551255474,0.26192368958952217,0,0,GALAXY,149.37784,2.0640395
39627835551254034,0.3541978538156933,0,0,GALAXY,149.31757,2.0727956
39627835551255216,0.30991993725999883,0,0,GALAXY,149.36432,2.0802517
39627823480047016,0.3098720671711054,0,0,GALAXY,149.8221,1.6231796
39627823480048282,0.37464681240890924,0,0,GALAXY,149.89032,1.5485575
39627835551256276,0.031678791940080275,0,0,GALAXY,149.42142,2.0305376
39627823480049055,0.2216652167820316,0,0,GALAXY,149.93062,1.595541
39627823480048318,0.03195874088377315,0,0,GALAXY,149.892,1.6186529
39627835551256950,0.20023710024011995,0,0,GALAXY,149.45493,2.030432
39627835551257151,0.3230189457794052,0,0,GALAXY,149.46542,2.0631309
39627835551256259,0.07043841075506782,0,0,GALAXY,149.42085,2.0709958
39627835551257381,0.10853886226296193,0,0,GALAXY,149.47484,1.9582253
39627823488434899,0.3649709750304786,0,0,GALAXY,150.28218,1.5805435
39627835555447642,0.12885125626719413,0,0,GALAXY,149.53773,2.004735
39627829519845706,0.20543915122204695,0,0,GALAXY,149.86932,1.7064157
39627829519845486,0.12666314241433121,0,0,GALAXY,149.8583,1.7335398
39627829519847064,0.2212996400284362,0,0,GALAXY,149.94385,1.6688098
39627829519847391,0.3721280992067419,0,0,GALAXY,149.96411,1.6803257
39627829519846354,0.12371654158728165,0,0,GALAXY,149.90384,1.7220604
39627835555448756,0.3983427553213088,0,0,GALAXY,149.5845,1.9420418
39627835555448285,0.30910700972075955,0,0,GALAXY,149.56387,1.9760491
39627835555449090,0.31154033461358815,0,0,GALAXY,149.5983,1.9859264
39627829515652376,0.3419348716179034,0,0,GALAXY,149.67392,1.7512707
39627829515651820,0.16444384164450843,0,0,GALAXY,149.64,1.7779436
39627829515652694,0.470903076397722,0,0,GALAXY,149.6918,1.8284559
39627835555446968,0.31264550059636553,0,0,GALAXY,149.5078,2.035414
39627829519843365,0.3387208032453947,0,0,GALAXY,149.75063,1.7856834
39627835551257442,0.12532041821213366,0,0,GALAXY,149.47826,2.1197183
39627835555447210,0.25242148613419474,0,0,GALAXY,149.51892,2.0737936
39627835555448770,0.33699075622062213,0,0,GALAXY,149.58505,2.0476985
39627835555450191,0.3547500171833945,0,0,GALAXY,149.64786,1.8764417
39627829515652652,0.12333660992586593,0,0,GALAXY,149.69023,1.8516425
39627835555449586,0.3131063899896216,0,0,GALAXY,149.62038,2.0552595
39627835555450450,0.10978415955122907,0,0,GALAXY,149.66083,1.9242836
39627841591052364,0.0001045339158651708,0,0,GALAXY,149.34918,2.1262374
39627835555450893,0.33968605351744907,0,0,GALAXY,149.68434,1.8999174
39627835555451524,0.10974689054662556,0,0,GALAXY,149.71442,1.9034717
39627835555451646,0.33953257929827835,0,0,GALAXY,149.7191,1.8831902
39627829519844199,0.12615270393907205,0,0,GALAXY,149.7937,1.8533086
39627835555450932,0.09267866731567068,0,0,GALAXY,149.68637,2.0470674
39627835555450131,0.26070872842041654,0,0,GALAXY,149.645,2.1017756
39627835555449886,0.30983573221799376,0,0,GALAXY,149.63383,2.11581
39627835555450497,0.3404368763005593,0,0,GALAXY,149.66345,2.1058707
39627841591052956,0.3856247710317328,0,0,GALAXY,149.38135,2.1550846
39627835555451437,0.4796506294376843,0,0,GALAXY,149.71039,2.1227486
39627835555451673,0.21957780032266794,0,0,GALAXY,149.72047,2.042539
39627841591054669,0.12508208859794753,0,0,GALAXY,149.46555,2.1427963
39627841591054435,0.43339587077835984,0,0,GALAXY,149.45374,2.1661918
39627841591052189,0.13022488245803918,0,0,GALAXY,149.34026,2.2264044
39627835559641400,0.18726473953325445,0,0,GALAXY,149.76328,2.121624
39627835559642888,0.338680688711047,0,0,GALAXY,149.8457,1.9743656
39627835559642068,0.3991557092004668,0,0,GALAXY,149.80078,2.014583
39627841591052324,0.3431582413840545,0,0,GALAXY,149.34723,2.253009
39627841591052299,0.4181929437887775,0,0,GALAXY,149.34602,2.2937806
39627835559643642,0.10848895496772422,0,0,GALAXY,149.88019,1.9879172
39627835559643339,0.013001188554258487,0,0,GALAXY,149.8663,2.007078
39627835559643754,0.3695449543639371,0,0,GALAXY,149.88622,1.9419007
39627841591053514,0.2050502004991622,0,0,GALAXY,149.4067,2.2515025
43977503559123411,0.36904701132589973,0,0,GALAXY,149.88686,1.9414221
39627841591053902,0.19384407483891905,0,0,GALAXY,149.42743,2.2704465
39627835559644275,0.16518664656940507,0,0,GALAXY,149.91005,2.0118623
39627835559644499,0.3557960896783373,0,0,GALAXY,149.9209,2.0312133
39627835559645270,0.12375490371164131,0,0,GALAXY,149.9575,1.993835
39627835551257361,0.07851106246197208,0,0,GALAXY,149.47398,2.1230924
43977503559123418,0.3516646213744088,0,0,GALAXY,149.80049,2.0629597
39627841591055236,0.12597305621886895,0,0,GALAXY,149.49294,2.1573644
39627835559643058,0.35034267584672335,0,0,GALAXY,149.85352,2.0379224
39627835559643615,0.3489500099320717,0,0,GALAXY,149.87955,2.041533
39627835555447633,0.3251366149462945,0,0,GALAXY,149.53734,2.124226
39627841595245469,0.3991157898765977,0,0,GALAXY,149.54321,2.1523101
39627841595246847,0.37999502513896216,0,0,GALAXY,149.60744,2.1271768
39627835559645202,0.16508547244037697,0,0,GALAXY,149.95354,2.0623932
39627835559644321,0.34978201151915267,0,0,GALAXY,149.91174,2.1163194
39627835559644403,0.3542040655695077,0,0,GALAXY,149.91602,2.1130698
39627841595247121,0.37896339984677946,0,0,GALAXY,149.61845,2.147191
39627841599443455,0.2646064012589735,0,0,GALAXY,149.92531,2.1294541
39627835559645151,0.1653280510858548,0,0,GALAXY,149.95114,2.1177614
43977509594726835,0.2593558049149787,0,0,GALAXY,149.62701,2.168274
39627841595246952,0.3797630280982303,0,0,GALAXY,149.61159,2.1731825
39627841595249154,0.09956692574519385,0,0,GALAXY,149.69492,2.1384315
39627841595247820,0.3785616182372206,0,0,GALAXY,149.64497,2.1948543
39627841595247383,0.12407969435735915,0,0,GALAXY,149.62785,2.1751254
39627841591055379,0.2611743420647446,0,0,GALAXY,149.49965,2.255099
39627841595245255,0.13758297228353872,0,0,GALAXY,149.53311,2.2537308
39627841595246009,0.11548992718674016,0,0,GALAXY,149.56891,2.2376704
39627841595250326,0.20193474661498315,0,0,GALAXY,149.73604,2.1992064
39627841595246072,0.12267010429763132,0,0,GALAXY,149.57138,2.3129663
39627841595249750,0.3385951058852616,0,0,GALAXY,149.71439,2.2296247
39627841595249743,0.2646572792403904,0,0,GALAXY,149.71425,2.231702
39627841595246900,0.03404232475693192,0,0,GALAXY,149.60954,2.2696078
39627835555451468,0.12397857178085733,0,0,GALAXY,149.71205,1.9465281
39627841595249041,0.34032185265992465,0,0,GALAXY,149.6908,2.305537
39627835555451380,0.28293033998555356,0,0,GALAXY,149.70741,1.9580789
39627835555449958,0.35469290033173817,0,0,GALAXY,149.6365,2.0201592
39627841595250107,0.38024587387782116,0,0,GALAXY,149.72893,2.2373312
39627835555451773,0.13213771674358582,0,0,GALAXY,149.7251,1.9338602
43977503554929072,0.12447074967950127,0,0,GALAXY,149.73224,1.953104
39627841595250130,0.25981487883625703,0,0,GALAXY,149.72952,2.2720006
39627835568034429,0.3231724236047772,0,0,GALAXY,150.44731,2.0539186
39627841595250693,0.2586828485563791,0,0,GALAXY,149.7496,2.3070753
39627841599439354,0.3450242966134397,0,0,GALAXY,149.7688,2.3128073
39627841599440136,0.35407369644788883,0,0,GALAXY,149.7996,2.140044
39627841599440158,0.35497027199457254,0,0,GALAXY,149.80078,2.1403384
39627841599440641,0.35372608556392154,0,0,GALAXY,149.81885,2.1622963
39627841599441303,0.37132975818915365,0,0,GALAXY,149.84622,2.1409893
39627841599441693,0.1653744580585695,0,0,GALAXY,149.85991,2.1487374
39627841599440494,0.0988999970537354,0,0,GALAXY,149.813,2.2059453
39627841599443042,0.2511693445024081,0,0,GALAXY,149.91013,2.149686
39627841599443722,0.30908150628145337,0,0,GALAXY,149.9353,2.1495633
